"","Y","M","D","Prec"
"30610",2003,10,21,3.20000004768372
"30611",2003,10,22,0
"30612",2003,10,23,0
"30613",2003,10,24,0
"30614",2003,10,25,2.00000002980232
"30615",2003,10,26,1.30000001937151
"30616",2003,10,27,0
"30617",2003,10,28,0
"30618",2003,10,29,0
"30619",2003,10,30,6.50000009685755
"30620",2003,10,31,0
"30621",2003,11,1,0.800000011920929
"30622",2003,11,2,10.7000001594424
"30623",2003,11,3,0
"30624",2003,11,4,0
"30625",2003,11,5,0
"30626",2003,11,6,0
"30627",2003,11,7,0
"30628",2003,11,8,0
"30629",2003,11,9,0
"30630",2003,11,10,0
"30631",2003,11,11,0
"30632",2003,11,12,0
"30633",2003,11,13,0
"30634",2003,11,14,0
"30635",2003,11,15,0
"30636",2003,11,16,0
"30637",2003,11,17,2.90000004321337
"30638",2003,11,18,6.70000009983778
"30639",2003,11,19,2.5000000372529
"30640",2003,11,20,0
"30641",2003,11,21,0
"30642",2003,11,22,0
"30643",2003,11,23,0
"30644",2003,11,24,0
"30645",2003,11,25,0
"30646",2003,11,26,0
"30647",2003,11,27,0
"30648",2003,11,28,0
"30649",2003,11,29,0
"30650",2003,11,30,0.800000011920929
"30651",2003,12,1,0
"30652",2003,12,2,0
"30653",2003,12,3,0
"30654",2003,12,4,0
"30655",2003,12,5,8.20000012218952
"30656",2003,12,6,1.10000001639128
"30657",2003,12,7,0
"30658",2003,12,8,0
"30659",2003,12,9,0
"30660",2003,12,10,0
"30661",2003,12,11,0
"30662",2003,12,12,0
"30663",2003,12,13,6.30000009387732
"30664",2003,12,14,11.6000001728535
"30665",2003,12,15,1.70000002533197
"30666",2003,12,16,1.10000001639128
"30667",2003,12,17,0.700000010430813
"30668",2003,12,18,0
"30669",2003,12,19,0
"30670",2003,12,20,0
"30671",2003,12,21,2.30000003427267
"30672",2003,12,22,1.10000001639128
"30673",2003,12,23,0
"30674",2003,12,24,0
"30675",2003,12,25,0
"30676",2003,12,26,0
"30677",2003,12,27,0
"30678",2003,12,28,0
"30679",2003,12,29,0
"30680",2003,12,30,5.40000008046627
"30681",2003,12,31,4.10000006109476
"30682",2004,1,1,1.10000001639128
"30683",2004,1,2,0
"30684",2004,1,3,0
"30685",2004,1,4,1.00000001490116
"30686",2004,1,5,0
"30687",2004,1,6,0
"30688",2004,1,7,0
"30689",2004,1,8,0
"30690",2004,1,9,2.10000003129244
"30691",2004,1,10,0
"30692",2004,1,11,2.00000002980232
"30693",2004,1,12,8.00000011920929
"30694",2004,1,13,2.70000004023314
"30695",2004,1,14,1.30000001937151
"30696",2004,1,15,0
"30697",2004,1,16,1.10000001639128
"30698",2004,1,17,0
"30699",2004,1,18,0
"30700",2004,1,19,2.10000003129244
"30701",2004,1,20,0
"30702",2004,1,21,0
"30703",2004,1,22,0
"30704",2004,1,23,0
"30705",2004,1,24,0
"30706",2004,1,25,0
"30707",2004,1,26,0
"30708",2004,1,27,0
"30709",2004,1,28,0
"30710",2004,1,29,0
"30711",2004,1,30,0
"30712",2004,1,31,0
"30713",2004,2,1,1.00000001490116
"30714",2004,2,2,3.50000005215406
"30715",2004,2,3,7.30000010877848
"30716",2004,2,4,11.5000001713634
"30717",2004,2,5,1.00000001490116
"30718",2004,2,6,0
"30719",2004,2,7,7.80000011622906
"30720",2004,2,8,3.90000005811453
"30721",2004,2,9,1.70000002533197
"30722",2004,2,10,3.80000005662441
"30723",2004,2,11,0
"30724",2004,2,12,0
"30725",2004,2,13,0
"30726",2004,2,14,1.50000002235174
"30727",2004,2,15,2.00000002980232
"30728",2004,2,16,0
"30729",2004,2,17,0.800000011920929
"30730",2004,2,18,0.900000013411045
"30731",2004,2,19,0
"30732",2004,2,20,0
"30733",2004,2,21,0
"30734",2004,2,22,0
"30735",2004,2,23,5.00000007450581
"30736",2004,2,24,0
"30737",2004,2,25,0
"30738",2004,2,26,0
"30739",2004,2,27,1.60000002384186
"30740",2004,2,28,0
"30741",2004,2,29,2.10000003129244
"30742",2004,3,1,0
"30743",2004,3,2,2.60000003874302
"30744",2004,3,3,0
"30745",2004,3,4,0
"30746",2004,3,5,0
"30747",2004,3,6,0
"30748",2004,3,7,0
"30749",2004,3,8,0
"30750",2004,3,9,0
"30751",2004,3,10,0
"30752",2004,3,11,0
"30753",2004,3,12,0
"30754",2004,3,13,0
"30755",2004,3,14,0.700000010430813
"30756",2004,3,15,0
"30757",2004,3,16,0
"30758",2004,3,17,0
"30759",2004,3,18,0
"30760",2004,3,19,1.10000001639128
"30761",2004,3,20,7.70000011473894
"30762",2004,3,21,2.00000002980232
"30763",2004,3,22,0
"30764",2004,3,23,10.0000001490116
"30765",2004,3,24,1.30000001937151
"30766",2004,3,25,6.2000000923872
"30767",2004,3,26,1.60000002384186
"30768",2004,3,27,0
"30769",2004,3,28,0
"30770",2004,3,29,0
"30771",2004,3,30,0
"30772",2004,3,31,0
"30773",2004,4,1,0
"30774",2004,4,2,0
"30775",2004,4,3,0
"30776",2004,4,4,0
"30777",2004,4,5,6.00000008940697
"30778",2004,4,6,0
"30779",2004,4,7,24.0000003576279
"30780",2004,4,8,7.60000011324883
"30781",2004,4,9,0
"30782",2004,4,10,0
"30783",2004,4,11,0
"30784",2004,4,12,0
"30785",2004,4,13,0
"30786",2004,4,14,0
"30787",2004,4,15,0
"30788",2004,4,16,0
"30789",2004,4,17,4.80000007152557
"30790",2004,4,18,1.90000002831221
"30791",2004,4,19,0
"30792",2004,4,20,0
"30793",2004,4,21,0
"30794",2004,4,22,0
"30795",2004,4,23,2.60000003874302
"30796",2004,4,24,10.5000001564622
"30797",2004,4,25,0
"30798",2004,4,26,0
"30799",2004,4,27,0
"30800",2004,4,28,0
"30801",2004,4,29,0
"30802",2004,4,30,0
"30803",2004,5,1,0
"30804",2004,5,2,10.1000001505017
"30805",2004,5,3,1.80000002682209
"30806",2004,5,4,0
"30807",2004,5,5,0
"30808",2004,5,6,0
"30809",2004,5,7,3.40000005066395
"30810",2004,5,8,0
"30811",2004,5,9,2.90000004321337
"30812",2004,5,10,9.60000014305115
"30813",2004,5,11,2.00000002980232
"30814",2004,5,12,0
"30815",2004,5,13,4.00000005960464
"30816",2004,5,14,0
"30817",2004,5,15,6.50000009685755
"30818",2004,5,16,0
"30819",2004,5,17,0
"30820",2004,5,18,0
"30821",2004,5,19,0
"30822",2004,5,20,0
"30823",2004,5,21,5.40000008046627
"30824",2004,5,22,0
"30825",2004,5,23,5.00000007450581
"30826",2004,5,24,0
"30827",2004,5,25,0.800000011920929
"30828",2004,5,26,0
"30829",2004,5,27,2.30000003427267
"30830",2004,5,28,0
"30831",2004,5,29,0
"30832",2004,5,30,0
"30833",2004,5,31,0
"30834",2004,6,1,0
"30835",2004,6,2,0
"30836",2004,6,3,0
"30837",2004,6,4,0
"30838",2004,6,5,7.20000010728836
"30839",2004,6,6,0
"30840",2004,6,7,0
"30841",2004,6,8,2.60000003874302
"30842",2004,6,9,0
"30843",2004,6,10,1.60000002384186
"30844",2004,6,11,3.20000004768372
"30845",2004,6,12,0
"30846",2004,6,13,1.20000001788139
"30847",2004,6,14,0
"30848",2004,6,15,4.40000006556511
"30849",2004,6,16,1.90000002831221
"30850",2004,6,17,4.10000006109476
"30851",2004,6,18,0
"30852",2004,6,19,0
"30853",2004,6,20,2.5000000372529
"30854",2004,6,21,2.30000003427267
"30855",2004,6,22,0
"30856",2004,6,23,6.00000008940697
"30857",2004,6,24,0
"30858",2004,6,25,0
"30859",2004,6,26,0
"30860",2004,6,27,0
"30861",2004,6,28,2.20000003278255
"30862",2004,6,29,4.10000006109476
"30863",2004,6,30,0
"30864",2004,7,1,8.10000012069941
"30865",2004,7,2,0
"30866",2004,7,3,2.30000003427267
"30867",2004,7,4,0
"30868",2004,7,5,0.800000011920929
"30869",2004,7,6,0
"30870",2004,7,7,0
"30871",2004,7,8,0
"30872",2004,7,9,0
"30873",2004,7,10,0
"30874",2004,7,11,0
"30875",2004,7,12,3.50000005215406
"30876",2004,7,13,0.900000013411045
"30877",2004,7,14,0
"30878",2004,7,15,0
"30879",2004,7,16,1.60000002384186
"30880",2004,7,17,0
"30881",2004,7,18,0
"30882",2004,7,19,32.0000004768372
"30883",2004,7,20,0
"30884",2004,7,21,6.70000009983778
"30885",2004,7,22,0
"30886",2004,7,23,0
"30887",2004,7,24,2.00000002980232
"30888",2004,7,25,1.40000002086163
"30889",2004,7,26,3.50000005215406
"30890",2004,7,27,7.80000011622906
"30891",2004,7,28,0
"30892",2004,7,29,0
"30893",2004,7,30,0
"30894",2004,7,31,0
"30895",2004,8,1,0
"30896",2004,8,2,10.0000001490116
"30897",2004,8,3,2.10000003129244
"30898",2004,8,4,0
"30899",2004,8,5,0
"30900",2004,8,6,0
"30901",2004,8,7,0
"30902",2004,8,8,0
"30903",2004,8,9,0
"30904",2004,8,10,0
"30905",2004,8,11,0
"30906",2004,8,12,0
"30907",2004,8,13,8.90000013262033
"30908",2004,8,14,4.10000006109476
"30909",2004,8,15,0
"30910",2004,8,16,0
"30911",2004,8,17,0
"30912",2004,8,18,0.900000013411045
"30913",2004,8,19,0
"30914",2004,8,20,0
"30915",2004,8,21,3.50000005215406
"30916",2004,8,22,0
"30917",2004,8,23,0
"30918",2004,8,24,3.1000000461936
"30919",2004,8,25,3.80000005662441
"30920",2004,8,26,0
"30921",2004,8,27,0
"30922",2004,8,28,0
"30923",2004,8,29,0
"30924",2004,8,30,1.00000001490116
"30925",2004,8,31,3.80000005662441
"30926",2004,9,1,0
"30927",2004,9,2,0
"30928",2004,9,3,0
"30929",2004,9,4,0.700000010430813
"30930",2004,9,5,0
"30931",2004,9,6,0
"30932",2004,9,7,0
"30933",2004,9,8,0
"30934",2004,9,9,0
"30935",2004,9,10,0
"30936",2004,9,11,0
"30937",2004,9,12,1.00000001490116
"30938",2004,9,13,0
"30939",2004,9,14,0
"30940",2004,9,15,4.80000007152557
"30941",2004,9,16,0
"30942",2004,9,17,0
"30943",2004,9,18,0
"30944",2004,9,19,0
"30945",2004,9,20,0
"30946",2004,9,21,2.20000003278255
"30947",2004,9,22,0
"30948",2004,9,23,2.00000002980232
"30949",2004,9,24,0
"30950",2004,9,25,0
"30951",2004,9,26,0
"30952",2004,9,27,1.70000002533197
"30953",2004,9,28,1.50000002235174
"30954",2004,9,29,2.20000003278255
"30955",2004,9,30,3.40000005066395
"30956",2004,10,1,0
"30957",2004,10,2,3.00000004470348
"30958",2004,10,3,0
"30959",2004,10,4,0
"30960",2004,10,5,0
"30961",2004,10,6,0
"30962",2004,10,7,0
"30963",2004,10,8,8.10000012069941
"30964",2004,10,9,0
"30965",2004,10,10,0
"30966",2004,10,11,0
"30967",2004,10,12,0
"30968",2004,10,13,0
"30969",2004,10,14,0
"30970",2004,10,15,0
"30971",2004,10,16,19.3000002875924
"30972",2004,10,17,0
"30973",2004,10,18,0.900000013411045
"30974",2004,10,19,0
"30975",2004,10,20,0
"30976",2004,10,21,2.00000002980232
"30977",2004,10,22,0
"30978",2004,10,23,0
"30979",2004,10,24,0
"30980",2004,10,25,0
"30981",2004,10,26,0
"30982",2004,10,27,0
"30983",2004,10,28,0
"30984",2004,10,29,0
"30985",2004,10,30,0
"30986",2004,10,31,0
"30987",2004,11,1,0
"30988",2004,11,2,0
"30989",2004,11,3,0
"30990",2004,11,4,0
"30991",2004,11,5,7.00000010430813
"30992",2004,11,6,0
"30993",2004,11,7,0.900000013411045
"30994",2004,11,8,1.60000002384186
"30995",2004,11,9,2.30000003427267
"30996",2004,11,10,0
"30997",2004,11,11,0
"30998",2004,11,12,0.900000013411045
"30999",2004,11,13,0
"31000",2004,11,14,0
"31001",2004,11,15,0.600000008940697
"31002",2004,11,16,0
"31003",2004,11,17,4.80000007152557
"31004",2004,11,18,3.1000000461936
"31005",2004,11,19,10.8000001609325
"31006",2004,11,20,0
"31007",2004,11,21,1.80000002682209
"31008",2004,11,22,8.60000012814999
"31009",2004,11,23,3.50000005215406
"31010",2004,11,24,0
"31011",2004,11,25,2.00000002980232
"31012",2004,11,26,0
"31013",2004,11,27,3.90000005811453
"31014",2004,11,28,0
"31015",2004,11,29,1.00000001490116
"31016",2004,11,30,0
"31017",2004,12,1,0.900000013411045
"31018",2004,12,2,0.800000011920929
"31019",2004,12,3,0
"31020",2004,12,4,0
"31021",2004,12,5,0.600000008940697
"31022",2004,12,6,0
"31023",2004,12,7,0
"31024",2004,12,8,0
"31025",2004,12,9,0
"31026",2004,12,10,0
"31027",2004,12,11,0
"31028",2004,12,12,0
"31029",2004,12,13,0
"31030",2004,12,14,0
"31031",2004,12,15,0
"31032",2004,12,16,0
"31033",2004,12,17,0
"31034",2004,12,18,0
"31035",2004,12,19,1.50000002235174
"31036",2004,12,20,0
"31037",2004,12,21,0
"31038",2004,12,22,0.600000008940697
"31039",2004,12,23,3.90000005811453
"31040",2004,12,24,0
"31041",2004,12,25,0
"31042",2004,12,26,1.00000001490116
"31043",2004,12,27,2.30000003427267
"31044",2004,12,28,0
"31045",2004,12,29,0
"31046",2004,12,30,0
"31047",2004,12,31,3.00000004470348
"31048",2005,1,1,1.20000001788139
"31049",2005,1,2,0
"31050",2005,1,3,6.00000008940697
"31051",2005,1,4,9.00000013411045
"31052",2005,1,5,0
"31053",2005,1,6,2.20000003278255
"31054",2005,1,7,0
"31055",2005,1,8,0
"31056",2005,1,9,0
"31057",2005,1,10,0
"31058",2005,1,11,0
"31059",2005,1,12,0
"31060",2005,1,13,0
"31061",2005,1,14,0
"31062",2005,1,15,0
"31063",2005,1,16,0
"31064",2005,1,17,0
"31065",2005,1,18,0
"31066",2005,1,19,0.600000008940697
"31067",2005,1,20,4.90000007301569
"31068",2005,1,21,2.20000003278255
"31069",2005,1,22,0
"31070",2005,1,23,1.00000001490116
"31071",2005,1,24,1.60000002384186
"31072",2005,1,25,0
"31073",2005,1,26,0
"31074",2005,1,27,0
"31075",2005,1,28,0
"31076",2005,1,29,0
"31077",2005,1,30,0
"31078",2005,1,31,2.10000003129244
"31079",2005,2,1,1.20000001788139
"31080",2005,2,2,1.20000001788139
"31081",2005,2,3,0
"31082",2005,2,4,0
"31083",2005,2,5,0
"31084",2005,2,6,0
"31085",2005,2,7,0
"31086",2005,2,8,0
"31087",2005,2,9,0
"31088",2005,2,10,1.00000001490116
"31089",2005,2,11,0
"31090",2005,2,12,8.60000012814999
"31091",2005,2,13,0
"31092",2005,2,14,0.900000013411045
"31093",2005,2,15,2.30000003427267
"31094",2005,2,16,0
"31095",2005,2,17,9.3000001385808
"31096",2005,2,18,0
"31097",2005,2,19,0
"31098",2005,2,20,0.700000010430813
"31099",2005,2,21,0
"31100",2005,2,22,0
"31101",2005,2,23,1.70000002533197
"31102",2005,2,24,1.00000001490116
"31103",2005,2,25,2.30000003427267
"31104",2005,2,26,1.60000002384186
"31105",2005,2,27,0
"31106",2005,2,28,0.600000008940697
"31107",2005,3,1,0.800000011920929
"31108",2005,3,2,0
"31109",2005,3,3,0
"31110",2005,3,4,1.00000001490116
"31111",2005,3,5,0
"31112",2005,3,6,2.70000004023314
"31113",2005,3,7,3.7000000551343
"31114",2005,3,8,0
"31115",2005,3,9,0
"31116",2005,3,10,0
"31117",2005,3,11,3.00000004470348
"31118",2005,3,12,4.40000006556511
"31119",2005,3,13,0
"31120",2005,3,14,0
"31121",2005,3,15,1.40000002086163
"31122",2005,3,16,1.50000002235174
"31123",2005,3,17,6.2000000923872
"31124",2005,3,18,9.40000014007092
"31125",2005,3,19,0
"31126",2005,3,20,0
"31127",2005,3,21,0
"31128",2005,3,22,0
"31129",2005,3,23,0
"31130",2005,3,24,0
"31131",2005,3,25,0
"31132",2005,3,26,0
"31133",2005,3,27,0
"31134",2005,3,28,0
"31135",2005,3,29,0
"31136",2005,3,30,0
"31137",2005,3,31,0
"31138",2005,4,1,0
"31139",2005,4,2,0
"31140",2005,4,3,0
"31141",2005,4,4,0
"31142",2005,4,5,0.700000010430813
"31143",2005,4,6,0
"31144",2005,4,7,0
"31145",2005,4,8,0
"31146",2005,4,9,8.40000012516975
"31147",2005,4,10,0
"31148",2005,4,11,0
"31149",2005,4,12,0
"31150",2005,4,13,0
"31151",2005,4,14,0
"31152",2005,4,15,1.00000001490116
"31153",2005,4,16,4.40000006556511
"31154",2005,4,17,0
"31155",2005,4,18,0
"31156",2005,4,19,0
"31157",2005,4,20,0
"31158",2005,4,21,0
"31159",2005,4,22,0
"31160",2005,4,23,0
"31161",2005,4,24,0
"31162",2005,4,25,0
"31163",2005,4,26,0
"31164",2005,4,27,7.00000010430813
"31165",2005,4,28,0
"31166",2005,4,29,0
"31167",2005,4,30,0
"31168",2005,5,1,0
"31169",2005,5,2,2.70000004023314
"31170",2005,5,3,0
"31171",2005,5,4,17.1000002548099
"31172",2005,5,5,2.5000000372529
"31173",2005,5,6,0
"31174",2005,5,7,1.30000001937151
"31175",2005,5,8,17.1000002548099
"31176",2005,5,9,0
"31177",2005,5,10,0
"31178",2005,5,11,0
"31179",2005,5,12,2.5000000372529
"31180",2005,5,13,0.600000008940697
"31181",2005,5,14,0
"31182",2005,5,15,1.40000002086163
"31183",2005,5,16,2.60000003874302
"31184",2005,5,17,5.00000007450581
"31185",2005,5,18,5.30000007897615
"31186",2005,5,19,0
"31187",2005,5,20,0
"31188",2005,5,21,0
"31189",2005,5,22,0
"31190",2005,5,23,0
"31191",2005,5,24,0
"31192",2005,5,25,0
"31193",2005,5,26,0
"31194",2005,5,27,0
"31195",2005,5,28,0
"31196",2005,5,29,0
"31197",2005,5,30,0
"31198",2005,5,31,0
"31199",2005,6,1,0.900000013411045
"31200",2005,6,2,0
"31201",2005,6,3,0
"31202",2005,6,4,10.2000001519918
"31203",2005,6,5,0
"31204",2005,6,6,2.20000003278255
"31205",2005,6,7,0
"31206",2005,6,8,4.00000005960464
"31207",2005,6,9,0
"31208",2005,6,10,0
"31209",2005,6,11,0
"31210",2005,6,12,0
"31211",2005,6,13,0
"31212",2005,6,14,0
"31213",2005,6,15,13.5000002011657
"31214",2005,6,16,2.20000003278255
"31215",2005,6,17,6.10000009089708
"31216",2005,6,18,0
"31217",2005,6,19,0
"31218",2005,6,20,0
"31219",2005,6,21,0
"31220",2005,6,22,5.10000007599592
"31221",2005,6,23,0
"31222",2005,6,24,0
"31223",2005,6,25,0
"31224",2005,6,26,0
"31225",2005,6,27,0
"31226",2005,6,28,0
"31227",2005,6,29,0
"31228",2005,6,30,0
"31229",2005,7,1,0
"31230",2005,7,2,0
"31231",2005,7,3,0
"31232",2005,7,4,0
"31233",2005,7,5,0
"31234",2005,7,6,0
"31235",2005,7,7,3.90000005811453
"31236",2005,7,8,0
"31237",2005,7,9,8.90000013262033
"31238",2005,7,10,0
"31239",2005,7,11,0
"31240",2005,7,12,0
"31241",2005,7,13,0
"31242",2005,7,14,0
"31243",2005,7,15,0
"31244",2005,7,16,2.10000003129244
"31245",2005,7,17,0
"31246",2005,7,18,0
"31247",2005,7,19,8.20000012218952
"31248",2005,7,20,1.40000002086163
"31249",2005,7,21,6.30000009387732
"31250",2005,7,22,5.6000000834465
"31251",2005,7,23,2.30000003427267
"31252",2005,7,24,0
"31253",2005,7,25,1.40000002086163
"31254",2005,7,26,0
"31255",2005,7,27,0
"31256",2005,7,28,15.3000002279878
"31257",2005,7,29,19.1000002846122
"31258",2005,7,30,6.2000000923872
"31259",2005,7,31,6.70000009983778
"31260",2005,8,1,0
"31261",2005,8,2,0
"31262",2005,8,3,10.4000001549721
"31263",2005,8,4,2.40000003576279
"31264",2005,8,5,0
"31265",2005,8,6,0
"31266",2005,8,7,1.20000001788139
"31267",2005,8,8,2.90000004321337
"31268",2005,8,9,0
"31269",2005,8,10,0
"31270",2005,8,11,0
"31271",2005,8,12,0
"31272",2005,8,13,3.30000004917383
"31273",2005,8,14,0
"31274",2005,8,15,0
"31275",2005,8,16,1.30000001937151
"31276",2005,8,17,0
"31277",2005,8,18,0
"31278",2005,8,19,0
"31279",2005,8,20,0
"31280",2005,8,21,0
"31281",2005,8,22,0
"31282",2005,8,23,0
"31283",2005,8,24,0
"31284",2005,8,25,0
"31285",2005,8,26,0
"31286",2005,8,27,0
"31287",2005,8,28,0
"31288",2005,8,29,0
"31289",2005,8,30,0
"31290",2005,8,31,0
"31291",2005,9,1,0
"31292",2005,9,2,0
"31293",2005,9,3,0
"31294",2005,9,4,0
"31295",2005,9,5,0
"31296",2005,9,6,0
"31297",2005,9,7,0
"31298",2005,9,8,0
"31299",2005,9,9,0
"31300",2005,9,10,0
"31301",2005,9,11,0
"31302",2005,9,12,7.00000010430813
"31303",2005,9,13,0
"31304",2005,9,14,0
"31305",2005,9,15,1.70000002533197
"31306",2005,9,16,15.500000230968
"31307",2005,9,17,0
"31308",2005,9,18,0
"31309",2005,9,19,0
"31310",2005,9,20,0
"31311",2005,9,21,0
"31312",2005,9,22,0
"31313",2005,9,23,0
"31314",2005,9,24,0
"31315",2005,9,25,0
"31316",2005,9,26,0
"31317",2005,9,27,0
"31318",2005,9,28,0
"31319",2005,9,29,5.20000007748604
"31320",2005,9,30,0
"31321",2005,10,1,0
"31322",2005,10,2,0
"31323",2005,10,3,0
"31324",2005,10,4,0
"31325",2005,10,5,0
"31326",2005,10,6,0
"31327",2005,10,7,0
"31328",2005,10,8,0
"31329",2005,10,9,0
"31330",2005,10,10,0
"31331",2005,10,11,0
"31332",2005,10,12,0
"31333",2005,10,13,0.900000013411045
"31334",2005,10,14,0
"31335",2005,10,15,0
"31336",2005,10,16,0
"31337",2005,10,17,0
"31338",2005,10,18,0
"31339",2005,10,19,0
"31340",2005,10,20,0
"31341",2005,10,21,0
"31342",2005,10,22,0
"31343",2005,10,23,2.40000003576279
"31344",2005,10,24,0
"31345",2005,10,25,1.00000001490116
"31346",2005,10,26,0
"31347",2005,10,27,0
"31348",2005,10,28,0
"31349",2005,10,29,0
"31350",2005,10,30,0
"31351",2005,10,31,0
"31352",2005,11,1,0
"31353",2005,11,2,0
"31354",2005,11,3,0
"31355",2005,11,4,0
"31356",2005,11,5,0.800000011920929
"31357",2005,11,6,0
"31358",2005,11,7,2.00000002980232
"31359",2005,11,8,0
"31360",2005,11,9,0
"31361",2005,11,10,0
"31362",2005,11,11,3.90000005811453
"31363",2005,11,12,0
"31364",2005,11,13,0
"31365",2005,11,14,0
"31366",2005,11,15,2.10000003129244
"31367",2005,11,16,4.40000006556511
"31368",2005,11,17,1.20000001788139
"31369",2005,11,18,0
"31370",2005,11,19,0
"31371",2005,11,20,0
"31372",2005,11,21,2.00000002980232
"31373",2005,11,22,0
"31374",2005,11,23,0
"31375",2005,11,24,0
"31376",2005,11,25,1.20000001788139
"31377",2005,11,26,2.70000004023314
"31378",2005,11,27,6.50000009685755
"31379",2005,11,28,0
"31380",2005,11,29,0
"31381",2005,11,30,0
"31382",2005,12,1,0
"31383",2005,12,2,0
"31384",2005,12,3,0
"31385",2005,12,4,0
"31386",2005,12,5,1.70000002533197
"31387",2005,12,6,13.1000001952052
"31388",2005,12,7,7.40000011026859
"31389",2005,12,8,2.30000003427267
"31390",2005,12,9,0
"31391",2005,12,10,0
"31392",2005,12,11,2.60000003874302
"31393",2005,12,12,0.500000007450581
"31394",2005,12,13,0
"31395",2005,12,14,0.800000011920929
"31396",2005,12,15,7.60000011324883
"31397",2005,12,16,7.00000010430813
"31398",2005,12,17,0
"31399",2005,12,18,1.40000002086163
"31400",2005,12,19,0
"31401",2005,12,20,2.90000004321337
"31402",2005,12,21,0
"31403",2005,12,22,1.80000002682209
"31404",2005,12,23,1.00000001490116
"31405",2005,12,24,3.60000005364418
"31406",2005,12,25,0
"31407",2005,12,26,0
"31408",2005,12,27,2.20000003278255
"31409",2005,12,28,4.80000007152557
"31410",2005,12,29,0
"31411",2005,12,30,14.600000217557
"31412",2005,12,31,3.00000004470348
"31413",2006,1,1,5.40000008046627
"31414",2006,1,2,5.50000008195639
"31415",2006,1,3,4.80000007152557
"31416",2006,1,4,0
"31417",2006,1,5,0
"31418",2006,1,6,0
"31419",2006,1,7,0
"31420",2006,1,8,0
"31421",2006,1,9,0
"31422",2006,1,10,0
"31423",2006,1,11,0
"31424",2006,1,12,0
"31425",2006,1,13,0
"31426",2006,1,14,0
"31427",2006,1,15,0
"31428",2006,1,16,0
"31429",2006,1,17,0
"31430",2006,1,18,1.80000002682209
"31431",2006,1,19,0
"31432",2006,1,20,1.60000002384186
"31433",2006,1,21,2.70000004023314
"31434",2006,1,22,0
"31435",2006,1,23,0
"31436",2006,1,24,0
"31437",2006,1,25,0
"31438",2006,1,26,0
"31439",2006,1,27,0
"31440",2006,1,28,0
"31441",2006,1,29,0
"31442",2006,1,30,0
"31443",2006,1,31,0
"31444",2006,2,1,0
"31445",2006,2,2,0
"31446",2006,2,3,0
"31447",2006,2,4,0
"31448",2006,2,5,0
"31449",2006,2,6,1.50000002235174
"31450",2006,2,7,6.90000010281801
"31451",2006,2,8,3.1000000461936
"31452",2006,2,9,0.700000010430813
"31453",2006,2,10,0
"31454",2006,2,11,0
"31455",2006,2,12,0
"31456",2006,2,13,1.80000002682209
"31457",2006,2,14,1.60000002384186
"31458",2006,2,15,0
"31459",2006,2,16,0.600000008940697
"31460",2006,2,17,1.80000002682209
"31461",2006,2,18,0
"31462",2006,2,19,2.5000000372529
"31463",2006,2,20,0
"31464",2006,2,21,6.8000001013279
"31465",2006,2,22,0
"31466",2006,2,23,0
"31467",2006,2,24,0
"31468",2006,2,25,0
"31469",2006,2,26,0
"31470",2006,2,27,0
"31471",2006,2,28,0
"31472",2006,3,1,0
"31473",2006,3,2,0
"31474",2006,3,3,0.900000013411045
"31475",2006,3,4,0
"31476",2006,3,5,0
"31477",2006,3,6,0
"31478",2006,3,7,0
"31479",2006,3,8,0
"31480",2006,3,9,0
"31481",2006,3,10,0
"31482",2006,3,11,0
"31483",2006,3,12,0
"31484",2006,3,13,0
"31485",2006,3,14,0
"31486",2006,3,15,0
"31487",2006,3,16,0
"31488",2006,3,17,0
"31489",2006,3,18,0
"31490",2006,3,19,0
"31491",2006,3,20,0
"31492",2006,3,21,0
"31493",2006,3,22,0
"31494",2006,3,23,0
"31495",2006,3,24,0
"31496",2006,3,25,1.70000002533197
"31497",2006,3,26,1.70000002533197
"31498",2006,3,27,2.40000003576279
"31499",2006,3,28,2.40000003576279
"31500",2006,3,29,0
"31501",2006,3,30,0
"31502",2006,3,31,2.90000004321337
"31503",2006,4,1,0
"31504",2006,4,2,0
"31505",2006,4,3,1.00000001490116
"31506",2006,4,4,0.900000013411045
"31507",2006,4,5,0
"31508",2006,4,6,0
"31509",2006,4,7,0
"31510",2006,4,8,0
"31511",2006,4,9,2.60000003874302
"31512",2006,4,10,8.90000013262033
"31513",2006,4,11,0
"31514",2006,4,12,0
"31515",2006,4,13,0
"31516",2006,4,14,3.40000005066395
"31517",2006,4,15,0
"31518",2006,4,16,2.10000003129244
"31519",2006,4,17,1.00000001490116
"31520",2006,4,18,0
"31521",2006,4,19,0
"31522",2006,4,20,0
"31523",2006,4,21,0
"31524",2006,4,22,0
"31525",2006,4,23,0
"31526",2006,4,24,0
"31527",2006,4,25,0
"31528",2006,4,26,0
"31529",2006,4,27,0
"31530",2006,4,28,0
"31531",2006,4,29,4.40000006556511
"31532",2006,4,30,9.40000014007092
"31533",2006,5,1,1.10000001639128
"31534",2006,5,2,0
"31535",2006,5,3,0
"31536",2006,5,4,0
"31537",2006,5,5,0
"31538",2006,5,6,0
"31539",2006,5,7,0
"31540",2006,5,8,0
"31541",2006,5,9,0.600000008940697
"31542",2006,5,10,0
"31543",2006,5,11,0
"31544",2006,5,12,0
"31545",2006,5,13,0
"31546",2006,5,14,1.80000002682209
"31547",2006,5,15,0
"31548",2006,5,16,4.30000006407499
"31549",2006,5,17,0
